file_index,source_file,returncode,success,summary_rows,argument_rows,card_rows,stdout_excerpt,stderr_excerpt
154,Gonzaga_only\Iowa\BiSa\Iowa-BiSa-Aff-3--Gonzaga-University-Jesuit-Debates-Round-2.docx,0,False,0,0,0,Parse complete. | Doc: Iowa-BiSa-Aff-3--Gonzaga-University-Jesuit-Debates-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
155,Gonzaga_only\Iowa\BiSa\Iowa-BiSa-Neg-3--Gonzaga-University-Jesuit-Debates-Round-1.docx,0,False,0,0,0,Parse complete. | Doc: Iowa-BiSa-Neg-3--Gonzaga-University-Jesuit-Debates-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
156,Gonzaga_only\Iowa\BiSa\Iowa-BiSa-Neg-3--Gonzaga-University-Jesuit-Debates-Round-4.docx,0,False,0,0,0,Parse complete. | Doc: Iowa-BiSa-Neg-3--Gonzaga-University-Jesuit-Debates-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
157,Gonzaga_only\Iowa\BiSa\Iowa-BiSa-Neg-3--Gonzaga-University-Jesuit-Debates-Round-5.docx,0,True,0,1,0,Parse complete. | Doc: Iowa-BiSa-Neg-3--Gonzaga-University-Jesuit-Debates-Round-5.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
158,Gonzaga_only\Iowa\BiSa\Iowa-BiSa-Neg-3--Gonzaga-University-Jesuit-Debates-Round-8.docx,0,True,0,1,0,Parse complete. | Doc: Iowa-BiSa-Neg-3--Gonzaga-University-Jesuit-Debates-Round-8.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
159,Gonzaga_only\Iowa\KlSe\Iowa-KlSe-Aff-3.-Gonzaga-University-Jesuit-Debates-Round-2.docx,0,False,0,0,0,Parse complete. | Doc: Iowa-KlSe-Aff-3.-Gonzaga-University-Jesuit-Debates-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
160,Gonzaga_only\Iowa\KlSe\Iowa-KlSe-Aff-3.-Gonzaga-University-Jesuit-Debates-Round-7.docx,0,False,0,0,0,Parse complete. | Doc: Iowa-KlSe-Aff-3.-Gonzaga-University-Jesuit-Debates-Round-7.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
161,Gonzaga_only\Iowa\KlSe\Iowa-KlSe-Neg-3.-Gonzaga-University-Jesuit-Debates-Round-1.docx,0,True,0,1,0,Parse complete. | Doc: Iowa-KlSe-Neg-3.-Gonzaga-University-Jesuit-Debates-Round-1.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
162,Gonzaga_only\Iowa\KlSe\Iowa-KlSe-Neg-3.-Gonzaga-University-Jesuit-Debates-Round-4.docx,0,True,0,2,1,Parse complete. | Doc: Iowa-KlSe-Neg-3.-Gonzaga-University-Jesuit-Debates-Round-4.docx | Positions detected: 2 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
163,Gonzaga_only\Iowa\KlSe\Iowa-KlSe-Neg-3.-Gonzaga-University-Jesuit-Debates-Round-8.docx,0,True,0,1,0,Parse complete. | Doc: Iowa-KlSe-Neg-3.-Gonzaga-University-Jesuit-Debates-Round-8.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
164,Gonzaga_only\Iowa\PaAn\Iowa-PaAn-Neg-Gonzaga-University-Jesuit-Debates-Round-2.docx,0,False,0,0,0,Parse complete. | Doc: Iowa-PaAn-Neg-Gonzaga-University-Jesuit-Debates-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
165,Gonzaga_only\Iowa\PaAn\Iowa-PaAn-Neg-Gonzaga-University-Jesuit-Debates-Round-5.docx,0,True,0,2,0,Parse complete. | Doc: Iowa-PaAn-Neg-Gonzaga-University-Jesuit-Debates-Round-5.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
166,Gonzaga_only\Iowa\PaAn\Iowa-PaAn-Neg-Gonzaga-University-Jesuit-Debates-Round-8.docx,0,True,0,1,1,Parse complete. | Doc: Iowa-PaAn-Neg-Gonzaga-University-Jesuit-Debates-Round-8.docx | Positions detected: 1 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
167,Gonzaga_only\Iowa\WeEl\Iowa-WeEl-Aff-03-----Gonzaga-University-Jesuit-Debates-Round-2.docx,0,False,0,0,0,Parse complete. | Doc: Iowa-WeEl-Aff-03-----Gonzaga-University-Jesuit-Debates-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
168,Gonzaga_only\Iowa\WeEl\Iowa-WeEl-Neg-03-----Gonzaga-University-Jesuit-Debates-Round-1.docx,0,False,0,0,0,Parse complete. | Doc: Iowa-WeEl-Neg-03-----Gonzaga-University-Jesuit-Debates-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
169,Gonzaga_only\Iowa\WeEl\Iowa-WeEl-Neg-03-----Gonzaga-University-Jesuit-Debates-Round-4.docx,0,False,0,0,0,Parse complete. | Doc: Iowa-WeEl-Neg-03-----Gonzaga-University-Jesuit-Debates-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
170,Gonzaga_only\Iowa\WeEl\Iowa-WeEl-Neg-03-----Gonzaga-University-Jesuit-Debates-Round-6.docx,0,False,0,0,0,Parse complete. | Doc: Iowa-WeEl-Neg-03-----Gonzaga-University-Jesuit-Debates-Round-6.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
171,Gonzaga_only\Iowa\WeEl\Iowa-WeEl-Neg-03-----Gonzaga-University-Jesuit-Debates-Round-8.docx,0,False,0,0,0,Parse complete. | Doc: Iowa-WeEl-Neg-03-----Gonzaga-University-Jesuit-Debates-Round-8.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
172,Gonzaga_only\Kansas\AiUl\Kansas-AiUl-Aff-3.-Gonzaga-Round-1.docx,0,True,0,4,0,Parse complete. | Doc: Kansas-AiUl-Aff-3.-Gonzaga-Round-1.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
173,Gonzaga_only\Kansas\AiUl\Kansas-AiUl-Aff-3.-Gonzaga-Round-4.docx,0,True,0,10,0,Parse complete. | Doc: Kansas-AiUl-Aff-3.-Gonzaga-Round-4.docx | Positions detected: 10 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
174,Gonzaga_only\Kansas\AiUl\Kansas-AiUl-Aff-3.-Gonzaga-Round-6.docx,0,True,0,6,0,Parse complete. | Doc: Kansas-AiUl-Aff-3.-Gonzaga-Round-6.docx | Positions detected: 6 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
175,Gonzaga_only\Kansas\AiUl\Kansas-AiUl-Aff-3.-Gonzaga-Round-8.docx,0,True,0,9,0,Parse complete. | Doc: Kansas-AiUl-Aff-3.-Gonzaga-Round-8.docx | Positions detected: 9 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
176,Gonzaga_only\Kansas\AiUl\Kansas-AiUl-Neg-3.-Gonzaga-Round-2.docx,0,True,0,9,0,Parse complete. | Doc: Kansas-AiUl-Neg-3.-Gonzaga-Round-2.docx | Positions detected: 9 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
177,Gonzaga_only\Kansas\AiUl\Kansas-AiUl-Neg-3.-Gonzaga-Round-3.docx,0,True,0,7,2,Parse complete. | Doc: Kansas-AiUl-Neg-3.-Gonzaga-Round-3.docx | Positions detected: 7 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
178,Gonzaga_only\Kansas\AiUl\Kansas-AiUl-Neg-3.-Gonzaga-Round-5.docx,0,True,0,8,0,Parse complete. | Doc: Kansas-AiUl-Neg-3.-Gonzaga-Round-5.docx | Positions detected: 8 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
179,Gonzaga_only\Kansas\AiUl\Kansas-AiUl-Neg-3.-Gonzaga-Round-7.docx,0,True,0,6,0,Parse complete. | Doc: Kansas-AiUl-Neg-3.-Gonzaga-Round-7.docx | Positions detected: 6 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
180,Gonzaga_only\Kansas\BaMc\Kansas-BaMc-Neg-3---Gonzaga-Round-2.docx,0,True,0,3,0,Parse complete. | Doc: Kansas-BaMc-Neg-3---Gonzaga-Round-2.docx | Positions detected: 3 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
181,Gonzaga_only\Kansas\BaMc\Kansas-BaMc-Neg-3---Gonzaga-Round-4.docx,0,True,0,4,0,Parse complete. | Doc: Kansas-BaMc-Neg-3---Gonzaga-Round-4.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
182,Gonzaga_only\Kansas\BaMc\Kansas-BaMc-Neg-3---Gonzaga-Round-5.docx,0,True,0,3,1,Parse complete. | Doc: Kansas-BaMc-Neg-3---Gonzaga-Round-5.docx | Positions detected: 3 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
183,Gonzaga_only\Kansas\BaMc\Kansas-BaMc-Neg-3---Gonzaga-Round-7.docx,0,True,0,3,1,Parse complete. | Doc: Kansas-BaMc-Neg-3---Gonzaga-Round-7.docx | Positions detected: 3 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
184,Gonzaga_only\Kansas\BrWa\Kansas-BrWa-Aff-3---Gonzaga-Round-1.docx,0,True,0,9,1,Parse complete. | Doc: Kansas-BrWa-Aff-3---Gonzaga-Round-1.docx | Positions detected: 9 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
185,Gonzaga_only\Kansas\BrWa\Kansas-BrWa-Aff-3---Gonzaga-Round-3.docx,0,True,0,13,1,Parse complete. | Doc: Kansas-BrWa-Aff-3---Gonzaga-Round-3.docx | Positions detected: 13 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
186,Gonzaga_only\Kansas\BrWa\Kansas-BrWa-Aff-3---Gonzaga-Round-6.docx,0,True,0,12,1,Parse complete. | Doc: Kansas-BrWa-Aff-3---Gonzaga-Round-6.docx | Positions detected: 12 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
187,Gonzaga_only\Kansas\BrWa\Kansas-BrWa-Aff-3---Gonzaga-Round-7.docx,0,True,0,14,0,Parse complete. | Doc: Kansas-BrWa-Aff-3---Gonzaga-Round-7.docx | Positions detected: 14 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
188,Gonzaga_only\Kansas\BrWa\Kansas-BrWa-Neg-3---Gonzaga-Round-2.docx,0,True,0,5,0,Parse complete. | Doc: Kansas-BrWa-Neg-3---Gonzaga-Round-2.docx | Positions detected: 5 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
189,Gonzaga_only\Kansas\BrWa\Kansas-BrWa-Neg-3---Gonzaga-Round-4.docx,0,True,0,4,0,Parse complete. | Doc: Kansas-BrWa-Neg-3---Gonzaga-Round-4.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
190,Gonzaga_only\Kansas\BrWa\Kansas-BrWa-Neg-3---Gonzaga-Round-5.docx,0,True,0,8,0,Parse complete. | Doc: Kansas-BrWa-Neg-3---Gonzaga-Round-5.docx | Positions detected: 8 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
191,Gonzaga_only\Kansas\BrWa\Kansas-BrWa-Neg-3---Gonzaga-Round-8.docx,0,True,0,4,0,Parse complete. | Doc: Kansas-BrWa-Neg-3---Gonzaga-Round-8.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
192,Gonzaga_only\Kansas\LaSc\Kansas-LaSc-Neg-Gonzaga-Round-1.docx,0,True,0,1,0,Parse complete. | Doc: Kansas-LaSc-Neg-Gonzaga-Round-1.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
193,Gonzaga_only\Kansas\LaSc\Kansas-LaSc-Neg-Gonzaga-Round-4.docx,0,True,0,5,5,Parse complete. | Doc: Kansas-LaSc-Neg-Gonzaga-Round-4.docx | Positions detected: 5 | Cards detected: 5 | Cards with highlighted/underlined read proxy: 5 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
194,Gonzaga_only\Kansas\LaSc\Kansas-LaSc-Neg-Gonzaga-Round-5.docx,0,True,0,3,0,Parse complete. | Doc: Kansas-LaSc-Neg-Gonzaga-Round-5.docx | Positions detected: 3 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
195,Gonzaga_only\Kansas\LaSc\Kansas-LaSc-Neg-Gonzaga-Round-8.docx,0,True,0,5,5,Parse complete. | Doc: Kansas-LaSc-Neg-Gonzaga-Round-8.docx | Positions detected: 5 | Cards detected: 5 | Cards with highlighted/underlined read proxy: 5 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
196,Gonzaga_only\Kansas\OwWi\Kansas-OwWi-Aff-3---Gonzaga-Round-2.docx,0,True,0,9,2,Parse complete. | Doc: Kansas-OwWi-Aff-3---Gonzaga-Round-2.docx | Positions detected: 9 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
197,Gonzaga_only\Kansas\OwWi\Kansas-OwWi-Aff-3---Gonzaga-Round-4.docx,0,True,0,7,0,Parse complete. | Doc: Kansas-OwWi-Aff-3---Gonzaga-Round-4.docx | Positions detected: 7 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
198,Gonzaga_only\Kansas\OwWi\Kansas-OwWi-Aff-3---Gonzaga-Round-6.docx,0,True,0,9,0,Parse complete. | Doc: Kansas-OwWi-Aff-3---Gonzaga-Round-6.docx | Positions detected: 9 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
199,Gonzaga_only\Kansas\OwWi\Kansas-OwWi-Aff-3---Gonzaga-Round-7.docx,0,True,0,9,0,Parse complete. | Doc: Kansas-OwWi-Aff-3---Gonzaga-Round-7.docx | Positions detected: 9 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
200,Gonzaga_only\Kansas\OwWi\Kansas-OwWi-Neg-3---Gonzaga-Round-1.docx,0,True,0,6,3,Parse complete. | Doc: Kansas-OwWi-Neg-3---Gonzaga-Round-1.docx | Positions detected: 6 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
201,Gonzaga_only\Kansas\OwWi\Kansas-OwWi-Neg-3---Gonzaga-Round-3.docx,0,True,0,3,0,Parse complete. | Doc: Kansas-OwWi-Neg-3---Gonzaga-Round-3.docx | Positions detected: 3 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
202,Gonzaga_only\Kansas\OwWi\Kansas-OwWi-Neg-3---Gonzaga-Round-5.docx,0,True,0,9,0,Parse complete. | Doc: Kansas-OwWi-Neg-3---Gonzaga-Round-5.docx | Positions detected: 9 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
203,Gonzaga_only\Kansas\OwWi\Kansas-OwWi-Neg-3---Gonzaga-Round-8.docx,0,True,0,1,0,Parse complete. | Doc: Kansas-OwWi-Neg-3---Gonzaga-Round-8.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
204,Gonzaga_only\Kentucky\GaSl\Kentucky-GaSl-Aff-Gonzaga-Round-1.docx,0,True,0,7,3,Parse complete. | Doc: Kentucky-GaSl-Aff-Gonzaga-Round-1.docx | Positions detected: 7 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
205,Gonzaga_only\Kentucky\GaSl\Kentucky-GaSl-Aff-Gonzaga-Round-3.docx,0,True,0,8,3,Parse complete. | Doc: Kentucky-GaSl-Aff-Gonzaga-Round-3.docx | Positions detected: 8 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
206,Gonzaga_only\Kentucky\GaSl\Kentucky-GaSl-Aff-Gonzaga-Round-6.docx,0,True,0,1,2,Parse complete. | Doc: Kentucky-GaSl-Aff-Gonzaga-Round-6.docx | Positions detected: 1 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
207,Gonzaga_only\Kentucky\GaSl\Kentucky-GaSl-Aff-Gonzaga-Round-7.docx,0,True,0,5,3,Parse complete. | Doc: Kentucky-GaSl-Aff-Gonzaga-Round-7.docx | Positions detected: 5 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
208,Gonzaga_only\Kentucky\GaSl\Kentucky-GaSl-Neg-Gonzaga-Round-2.docx,0,True,0,1,2,Parse complete. | Doc: Kentucky-GaSl-Neg-Gonzaga-Round-2.docx | Positions detected: 1 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
209,Gonzaga_only\Kentucky\GaSl\Kentucky-GaSl-Neg-Gonzaga-Round-4.docx,0,True,0,2,1,Parse complete. | Doc: Kentucky-GaSl-Neg-Gonzaga-Round-4.docx | Positions detected: 2 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
210,Gonzaga_only\Kentucky\GaSl\Kentucky-GaSl-Neg-Gonzaga-Round-5.docx,0,True,0,7,4,Parse complete. | Doc: Kentucky-GaSl-Neg-Gonzaga-Round-5.docx | Positions detected: 7 | Cards detected: 4 | Cards with highlighted/underlined read proxy: 4 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
211,Gonzaga_only\Kentucky\GaSl\Kentucky-GaSl-Neg-Gonzaga-Round-8.docx,0,True,0,4,1,Parse complete. | Doc: Kentucky-GaSl-Neg-Gonzaga-Round-8.docx | Positions detected: 4 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
212,Gonzaga_only\Kentucky\RiWa\Kentucky-RiWa-Aff-Gonzaga-Round-1.docx,0,False,0,0,0,Parse complete. | Doc: Kentucky-RiWa-Aff-Gonzaga-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
213,Gonzaga_only\Kentucky\RiWa\Kentucky-RiWa-Neg-Gonzaga-Round-2.docx,0,False,0,0,0,Parse complete. | Doc: Kentucky-RiWa-Neg-Gonzaga-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
214,Gonzaga_only\Kentucky\RiWa\Kentucky-RiWa-Neg-Gonzaga-Round-3.docx,0,False,0,0,0,Parse complete. | Doc: Kentucky-RiWa-Neg-Gonzaga-Round-3.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
215,Gonzaga_only\Kentucky\RiWa\Kentucky-RiWa-Neg-Gonzaga-Round-5.docx,0,True,0,1,4,Parse complete. | Doc: Kentucky-RiWa-Neg-Gonzaga-Round-5.docx | Positions detected: 1 | Cards detected: 4 | Cards with highlighted/underlined read proxy: 4 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
216,Gonzaga_only\Kentucky\RiWa\Kentucky-RiWa-Neg-Gonzaga-Round-7.docx,0,False,0,0,0,Parse complete. | Doc: Kentucky-RiWa-Neg-Gonzaga-Round-7.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
217,Gonzaga_only\Michigan\BaPa\Michigan-BaPa-Aff-Gonzaga-Round-2.docx,0,True,1,3,37,Parse complete. | Doc: Michigan-BaPa-Aff-Gonzaga-Round-2.docx | Positions detected: 3 | Cards detected: 37 | Cards with highlighted/underlined read proxy: 37 | ,
218,Gonzaga_only\Michigan\BaPa\Michigan-BaPa-Aff-Gonzaga-Round-3.docx,0,True,1,7,76,Parse complete. | Doc: Michigan-BaPa-Aff-Gonzaga-Round-3.docx | Positions detected: 7 | Cards detected: 76 | Cards with highlighted/underlined read proxy: 76 | ,
219,Gonzaga_only\Michigan\BaPa\Michigan-BaPa-Aff-Gonzaga-Round-5.docx,0,True,1,9,63,Parse complete. | Doc: Michigan-BaPa-Aff-Gonzaga-Round-5.docx | Positions detected: 9 | Cards detected: 63 | Cards with highlighted/underlined read proxy: 63 | ,
220,Gonzaga_only\Michigan\BaPa\Michigan-BaPa-Aff-Gonzaga-Round-7.docx,0,True,1,9,65,Parse complete. | Doc: Michigan-BaPa-Aff-Gonzaga-Round-7.docx | Positions detected: 9 | Cards detected: 65 | Cards with highlighted/underlined read proxy: 65 | ,
221,Gonzaga_only\Michigan\BaPa\Michigan-BaPa-Neg-Gonzaga-Round-1.docx,0,True,1,4,16,Parse complete. | Doc: Michigan-BaPa-Neg-Gonzaga-Round-1.docx | Positions detected: 4 | Cards detected: 16 | Cards with highlighted/underlined read proxy: 16 | ,
222,Gonzaga_only\Michigan\BaPa\Michigan-BaPa-Neg-Gonzaga-Round-4.docx,0,True,1,2,14,Parse complete. | Doc: Michigan-BaPa-Neg-Gonzaga-Round-4.docx | Positions detected: 2 | Cards detected: 14 | Cards with highlighted/underlined read proxy: 14 | ,
223,Gonzaga_only\Michigan\BaPa\Michigan-BaPa-Neg-Gonzaga-Round-6.docx,0,True,1,6,91,Parse complete. | Doc: Michigan-BaPa-Neg-Gonzaga-Round-6.docx | Positions detected: 6 | Cards detected: 91 | Cards with highlighted/underlined read proxy: 91 | ,
224,Gonzaga_only\Michigan\BaPa\Michigan-BaPa-Neg-Gonzaga-Round-8.docx,0,True,1,4,28,Parse complete. | Doc: Michigan-BaPa-Neg-Gonzaga-Round-8.docx | Positions detected: 4 | Cards detected: 28 | Cards with highlighted/underlined read proxy: 28 | ,
225,Gonzaga_only\Michigan\ChCh\Michigan-ChCh-Aff-3---Gonzaga-Round-1.docx,0,True,1,8,36,Parse complete. | Doc: Michigan-ChCh-Aff-3---Gonzaga-Round-1.docx | Positions detected: 8 | Cards detected: 36 | Cards with highlighted/underlined read proxy: 36 | ,
226,Gonzaga_only\Michigan\ChCh\Michigan-ChCh-Aff-3---Gonzaga-Round-4.docx,0,True,1,2,22,Parse complete. | Doc: Michigan-ChCh-Aff-3---Gonzaga-Round-4.docx | Positions detected: 2 | Cards detected: 22 | Cards with highlighted/underlined read proxy: 22 | ,
227,Gonzaga_only\Michigan\ChCh\Michigan-ChCh-Aff-3---Gonzaga-Round-5.docx,0,True,1,10,43,Parse complete. | Doc: Michigan-ChCh-Aff-3---Gonzaga-Round-5.docx | Positions detected: 10 | Cards detected: 43 | Cards with highlighted/underlined read proxy: 43 | ,
228,Gonzaga_only\Michigan\ChCh\Michigan-ChCh-Aff-3---Gonzaga-Round-8.docx,0,True,1,12,58,Parse complete. | Doc: Michigan-ChCh-Aff-3---Gonzaga-Round-8.docx | Positions detected: 12 | Cards detected: 58 | Cards with highlighted/underlined read proxy: 58 | ,
229,Gonzaga_only\Michigan\ChCh\Michigan-ChCh-Neg-3---Gonzaga-Round-2.docx,0,True,1,4,11,Parse complete. | Doc: Michigan-ChCh-Neg-3---Gonzaga-Round-2.docx | Positions detected: 4 | Cards detected: 11 | Cards with highlighted/underlined read proxy: 11 | ,
230,Gonzaga_only\Michigan\ChCh\Michigan-ChCh-Neg-3---Gonzaga-Round-3.docx,0,True,1,5,13,Parse complete. | Doc: Michigan-ChCh-Neg-3---Gonzaga-Round-3.docx | Positions detected: 5 | Cards detected: 13 | Cards with highlighted/underlined read proxy: 13 | ,
231,Gonzaga_only\Michigan\ChCh\Michigan-ChCh-Neg-3---Gonzaga-Round-6.docx,0,True,1,4,12,Parse complete. | Doc: Michigan-ChCh-Neg-3---Gonzaga-Round-6.docx | Positions detected: 4 | Cards detected: 12 | Cards with highlighted/underlined read proxy: 12 | ,
232,Gonzaga_only\Michigan\ChCh\Michigan-ChCh-Neg-3---Gonzaga-Round-7.docx,0,True,1,5,16,Parse complete. | Doc: Michigan-ChCh-Neg-3---Gonzaga-Round-7.docx | Positions detected: 5 | Cards detected: 16 | Cards with highlighted/underlined read proxy: 16 | ,
233,Gonzaga_only\Michigan\ChSa\Michigan-ChSa-Aff-3---Gonzaga-Round-2.docx,0,True,1,0,0,Parse complete. | Doc: Michigan-ChSa-Aff-3---Gonzaga-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
