file_index,source_file,returncode,success,summary_rows,argument_rows,card_rows,stdout_excerpt,stderr_excerpt
361,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Northwestern\LuLe\Northwestern-LuLe-Neg-03---Gonzaga-Round-8.docx,0,True,1,6,0,Parse complete. | Doc: Northwestern-LuLe-Neg-03---Gonzaga-Round-8.docx | Positions detected: 6 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
362,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Northwestern\NePa\Northwestern-NePa-Aff-2---Gonzaga-Round-1.docx,0,True,1,0,0,Parse complete. | Doc: Northwestern-NePa-Aff-2---Gonzaga-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
363,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Northwestern\NePa\Northwestern-NePa-Aff-2---Gonzaga-Round-4.docx,0,True,1,0,0,Parse complete. | Doc: Northwestern-NePa-Aff-2---Gonzaga-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
364,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Northwestern\NePa\Northwestern-NePa-Aff-2---Gonzaga-Round-6.docx,0,True,1,0,0,Parse complete. | Doc: Northwestern-NePa-Aff-2---Gonzaga-Round-6.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
365,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Northwestern\NePa\Northwestern-NePa-Aff-2---Gonzaga-Round-7.docx,0,True,1,0,0,Parse complete. | Doc: Northwestern-NePa-Aff-2---Gonzaga-Round-7.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
366,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Northwestern\NePa\Northwestern-NePa-Neg-2---Gonzaga-Round-2.docx,0,True,1,0,0,Parse complete. | Doc: Northwestern-NePa-Neg-2---Gonzaga-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
367,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Northwestern\NePa\Northwestern-NePa-Neg-2---Gonzaga-Round-3.docx,0,True,1,0,0,Parse complete. | Doc: Northwestern-NePa-Neg-2---Gonzaga-Round-3.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
368,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Northwestern\NePa\Northwestern-NePa-Neg-2---Gonzaga-Round-5.docx,0,True,1,1,3,Parse complete. | Doc: Northwestern-NePa-Neg-2---Gonzaga-Round-5.docx | Positions detected: 1 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | ,
369,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Northwestern\NePa\Northwestern-NePa-Neg-2---Gonzaga-Round-8.docx,0,True,1,3,1,Parse complete. | Doc: Northwestern-NePa-Neg-2---Gonzaga-Round-8.docx | Positions detected: 3 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
370,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Northwestern\RuLi\Northwestern-RuLi-Aff-03---Gonzaga-Round-2.docx,0,True,1,6,0,Parse complete. | Doc: Northwestern-RuLi-Aff-03---Gonzaga-Round-2.docx | Positions detected: 6 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
371,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Northwestern\RuLi\Northwestern-RuLi-Aff-03---Gonzaga-Round-3.docx,0,True,1,7,0,Parse complete. | Doc: Northwestern-RuLi-Aff-03---Gonzaga-Round-3.docx | Positions detected: 7 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
372,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Northwestern\RuLi\Northwestern-RuLi-Aff-03---Gonzaga-Round-6.docx,0,True,1,7,1,Parse complete. | Doc: Northwestern-RuLi-Aff-03---Gonzaga-Round-6.docx | Positions detected: 7 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
373,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Northwestern\RuLi\Northwestern-RuLi-Aff-03---Gonzaga-Round-7.docx,0,True,1,11,0,Parse complete. | Doc: Northwestern-RuLi-Aff-03---Gonzaga-Round-7.docx | Positions detected: 11 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
374,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Northwestern\RuLi\Northwestern-RuLi-Neg-03---Gonzaga-Round-1.docx,0,True,1,12,0,Parse complete. | Doc: Northwestern-RuLi-Neg-03---Gonzaga-Round-1.docx | Positions detected: 12 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
375,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Northwestern\RuLi\Northwestern-RuLi-Neg-03---Gonzaga-Round-4.docx,0,True,1,9,6,Parse complete. | Doc: Northwestern-RuLi-Neg-03---Gonzaga-Round-4.docx | Positions detected: 9 | Cards detected: 6 | Cards with highlighted/underlined read proxy: 6 | ,
376,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Northwestern\RuLi\Northwestern-RuLi-Neg-03---Gonzaga-Round-5.docx,0,True,1,6,0,Parse complete. | Doc: Northwestern-RuLi-Neg-03---Gonzaga-Round-5.docx | Positions detected: 6 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
377,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Northwestern\RuLi\Northwestern-RuLi-Neg-03---Gonzaga-Round-8.docx,0,True,1,7,0,Parse complete. | Doc: Northwestern-RuLi-Neg-03---Gonzaga-Round-8.docx | Positions detected: 7 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
378,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Purdue\HaHa\Purdue-HaHa-Aff-1---Gonzaga-Round-2.docx,0,True,1,3,8,Parse complete. | Doc: Purdue-HaHa-Aff-1---Gonzaga-Round-2.docx | Positions detected: 3 | Cards detected: 8 | Cards with highlighted/underlined read proxy: 8 | ,
379,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Purdue\HaHa\Purdue-HaHa-Aff-1---Gonzaga-Round-4.docx,0,True,1,3,1,Parse complete. | Doc: Purdue-HaHa-Aff-1---Gonzaga-Round-4.docx | Positions detected: 3 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
380,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Purdue\HaHa\Purdue-HaHa-Aff-1---Gonzaga-Round-6.docx,0,True,1,3,1,Parse complete. | Doc: Purdue-HaHa-Aff-1---Gonzaga-Round-6.docx | Positions detected: 3 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
381,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Purdue\HaHa\Purdue-HaHa-Aff-1---Gonzaga-Round-7.docx,0,True,1,3,0,Parse complete. | Doc: Purdue-HaHa-Aff-1---Gonzaga-Round-7.docx | Positions detected: 3 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
382,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Purdue\HaHa\Purdue-HaHa-Neg-1---Gonzaga-Round-1.docx,0,True,1,6,0,Parse complete. | Doc: Purdue-HaHa-Neg-1---Gonzaga-Round-1.docx | Positions detected: 6 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
383,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Purdue\HaHa\Purdue-HaHa-Neg-1---Gonzaga-Round-3.docx,0,True,1,6,5,Parse complete. | Doc: Purdue-HaHa-Neg-1---Gonzaga-Round-3.docx | Positions detected: 6 | Cards detected: 5 | Cards with highlighted/underlined read proxy: 5 | ,
384,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Purdue\HaHa\Purdue-HaHa-Neg-1---Gonzaga-Round-5.docx,0,True,1,4,6,Parse complete. | Doc: Purdue-HaHa-Neg-1---Gonzaga-Round-5.docx | Positions detected: 4 | Cards detected: 6 | Cards with highlighted/underlined read proxy: 6 | ,
385,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Purdue\HaHa\Purdue-HaHa-Neg-1---Gonzaga-Round-8.docx,0,True,1,4,8,Parse complete. | Doc: Purdue-HaHa-Neg-1---Gonzaga-Round-8.docx | Positions detected: 4 | Cards detected: 8 | Cards with highlighted/underlined read proxy: 8 | ,
386,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\SouthernCalifornia\BhRa\SouthernCalifornia-BhRa-Aff-2-Gonzaga-Round-2.docx,0,True,1,2,0,Parse complete. | Doc: SouthernCalifornia-BhRa-Aff-2-Gonzaga-Round-2.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
387,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\SouthernCalifornia\BhRa\SouthernCalifornia-BhRa-Aff-2-Gonzaga-Round-5.docx,0,True,1,2,0,Parse complete. | Doc: SouthernCalifornia-BhRa-Aff-2-Gonzaga-Round-5.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
388,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\SouthernCalifornia\BhRa\SouthernCalifornia-BhRa-Neg-2-Gonzaga-Round-1.docx,0,True,1,2,0,Parse complete. | Doc: SouthernCalifornia-BhRa-Neg-2-Gonzaga-Round-1.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
389,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\SouthernCalifornia\BhRa\SouthernCalifornia-BhRa-Neg-2-Gonzaga-Round-4.docx,0,True,1,6,0,Parse complete. | Doc: SouthernCalifornia-BhRa-Neg-2-Gonzaga-Round-4.docx | Positions detected: 6 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
390,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\SouthernCalifornia\BhRa\SouthernCalifornia-BhRa-Neg-2-Gonzaga-Round-6.docx,0,True,1,1,0,Parse complete. | Doc: SouthernCalifornia-BhRa-Neg-2-Gonzaga-Round-6.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
391,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\SouthernCalifornia\BrMa\SouthernCalifornia-BrMa-Aff-Gonzaga-Round-1.docx,0,True,1,2,0,Parse complete. | Doc: SouthernCalifornia-BrMa-Aff-Gonzaga-Round-1.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
392,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\SouthernCalifornia\BrMa\SouthernCalifornia-BrMa-Aff-Gonzaga-Round-3.docx,0,True,1,2,0,Parse complete. | Doc: SouthernCalifornia-BrMa-Aff-Gonzaga-Round-3.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
393,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\SouthernCalifornia\BrMa\SouthernCalifornia-BrMa-Aff-Gonzaga-Round-5.docx,0,True,1,2,0,Parse complete. | Doc: SouthernCalifornia-BrMa-Aff-Gonzaga-Round-5.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
394,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\SouthernCalifornia\BrMa\SouthernCalifornia-BrMa-Aff-Gonzaga-Round-7.docx,0,True,1,2,0,Parse complete. | Doc: SouthernCalifornia-BrMa-Aff-Gonzaga-Round-7.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
395,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\SouthernCalifornia\BrMa\SouthernCalifornia-BrMa-Neg-Gonzaga-Round-2.docx,0,True,1,0,0,Parse complete. | Doc: SouthernCalifornia-BrMa-Neg-Gonzaga-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
396,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\SouthernCalifornia\BrMa\SouthernCalifornia-BrMa-Neg-Gonzaga-Round-4.docx,0,True,1,0,0,Parse complete. | Doc: SouthernCalifornia-BrMa-Neg-Gonzaga-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
397,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\SouthernCalifornia\BrMa\SouthernCalifornia-BrMa-Neg-Gonzaga-Round-6.docx,0,True,1,0,0,Parse complete. | Doc: SouthernCalifornia-BrMa-Neg-Gonzaga-Round-6.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
398,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\SouthernCalifornia\BrMa\SouthernCalifornia-BrMa-Neg-Gonzaga-Round-8.docx,0,True,1,0,0,Parse complete. | Doc: SouthernCalifornia-BrMa-Neg-Gonzaga-Round-8.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
399,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\SouthernCalifornia\TrMi\SouthernCalifornia-TrMi-Aff-Gonzaga-Round-2.docx,0,True,1,0,0,Parse complete. | Doc: SouthernCalifornia-TrMi-Aff-Gonzaga-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
400,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\SouthernCalifornia\TrMi\SouthernCalifornia-TrMi-Neg-Gonzaga-Round-1.docx,0,True,1,0,0,Parse complete. | Doc: SouthernCalifornia-TrMi-Neg-Gonzaga-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
401,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\SouthernCalifornia\TrMi\SouthernCalifornia-TrMi-Neg-Gonzaga-Round-4.docx,0,True,1,0,0,Parse complete. | Doc: SouthernCalifornia-TrMi-Neg-Gonzaga-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
402,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\SouthernCalifornia\TrMi\SouthernCalifornia-TrMi-Neg-Gonzaga-Round-6.docx,0,True,1,0,0,Parse complete. | Doc: SouthernCalifornia-TrMi-Neg-Gonzaga-Round-6.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
403,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\SouthernCalifornia\TrMi\SouthernCalifornia-TrMi-Neg-Gonzaga-Round-7.docx,0,True,1,0,0,Parse complete. | Doc: SouthernCalifornia-TrMi-Neg-Gonzaga-Round-7.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
404,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\SouthernCalifornia\VeHu\SouthernCalifornia-VeHu-Aff-Gonzaga-University-Jesuit-Debates-Round-2.docx,0,True,1,2,0,Parse complete. | Doc: SouthernCalifornia-VeHu-Aff-Gonzaga-University-Jesuit-Debates-Round-2.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
405,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\SouthernCalifornia\VeHu\SouthernCalifornia-VeHu-Aff-Gonzaga-University-Jesuit-Debates-Round-3.docx,0,True,1,2,0,Parse complete. | Doc: SouthernCalifornia-VeHu-Aff-Gonzaga-University-Jesuit-Debates-Round-3.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
406,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Stanford\LaYa\Stanford-LaYa-Aff-Gonzaga-University-Jesuit-Debates-Round-2.docx,0,True,1,3,9,Parse complete. | Doc: Stanford-LaYa-Aff-Gonzaga-University-Jesuit-Debates-Round-2.docx | Positions detected: 3 | Cards detected: 9 | Cards with highlighted/underlined read proxy: 9 | ,
407,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Stanford\LaYa\Stanford-LaYa-Neg-Gonzaga-University-Jesuit-Debates-Round-1.docx,0,True,1,10,50,Parse complete. | Doc: Stanford-LaYa-Neg-Gonzaga-University-Jesuit-Debates-Round-1.docx | Positions detected: 10 | Cards detected: 50 | Cards with highlighted/underlined read proxy: 50 | ,
408,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Stanford\LaYa\Stanford-LaYa-Neg-Gonzaga-University-Jesuit-Debates-Round-3.docx,0,True,1,9,25,Parse complete. | Doc: Stanford-LaYa-Neg-Gonzaga-University-Jesuit-Debates-Round-3.docx | Positions detected: 9 | Cards detected: 25 | Cards with highlighted/underlined read proxy: 25 | ,
409,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Texas\FeLo\Texas-FeLo-Aff-2--Gonzaga-Round-2.docx,0,True,1,1,9,Parse complete. | Doc: Texas-FeLo-Aff-2--Gonzaga-Round-2.docx | Positions detected: 1 | Cards detected: 9 | Cards with highlighted/underlined read proxy: 9 | ,
410,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Texas\FeLo\Texas-FeLo-Aff-2--Gonzaga-Round-4.docx,0,True,1,0,0,Parse complete. | Doc: Texas-FeLo-Aff-2--Gonzaga-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
411,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Texas\FeLo\Texas-FeLo-Aff-2--Gonzaga-Round-5.docx,0,True,1,4,8,Parse complete. | Doc: Texas-FeLo-Aff-2--Gonzaga-Round-5.docx | Positions detected: 4 | Cards detected: 8 | Cards with highlighted/underlined read proxy: 8 | ,
412,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Texas\FeLo\Texas-FeLo-Aff-2--Gonzaga-Round-7.docx,0,True,1,2,0,Parse complete. | Doc: Texas-FeLo-Aff-2--Gonzaga-Round-7.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
413,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Texas\FeLo\Texas-FeLo-Neg-2--Gonzaga-Round-1.docx,0,True,1,2,6,Parse complete. | Doc: Texas-FeLo-Neg-2--Gonzaga-Round-1.docx | Positions detected: 2 | Cards detected: 6 | Cards with highlighted/underlined read proxy: 6 | ,
414,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Texas\FeLo\Texas-FeLo-Neg-2--Gonzaga-Round-3.docx,0,True,1,0,0,Parse complete. | Doc: Texas-FeLo-Neg-2--Gonzaga-Round-3.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
415,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Texas\FeLo\Texas-FeLo-Neg-2--Gonzaga-Round-6.docx,0,True,1,0,0,Parse complete. | Doc: Texas-FeLo-Neg-2--Gonzaga-Round-6.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
416,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Texas\FeLo\Texas-FeLo-Neg-2--Gonzaga-Round-8.docx,0,True,1,0,0,Parse complete. | Doc: Texas-FeLo-Neg-2--Gonzaga-Round-8.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
417,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Texas\GaSt\Texas-GaSt-Aff-02---Gonzaga-Round-1.docx,0,True,1,0,0,Parse complete. | Doc: Texas-GaSt-Aff-02---Gonzaga-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
418,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Texas\GaSt\Texas-GaSt-Aff-02---Gonzaga-Round-3.docx,0,True,1,0,0,Parse complete. | Doc: Texas-GaSt-Aff-02---Gonzaga-Round-3.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
419,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Texas\GaSt\Texas-GaSt-Aff-02---Gonzaga-Round-5.docx,0,True,1,0,0,Parse complete. | Doc: Texas-GaSt-Aff-02---Gonzaga-Round-5.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
420,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Texas\GaSt\Texas-GaSt-Aff-02---Gonzaga-Round-7.docx,0,True,1,0,0,Parse complete. | Doc: Texas-GaSt-Aff-02---Gonzaga-Round-7.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
421,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Texas\GaSt\Texas-GaSt-Neg-02---Gonzaga-Round-2.docx,0,True,1,1,1,Parse complete. | Doc: Texas-GaSt-Neg-02---Gonzaga-Round-2.docx | Positions detected: 1 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
422,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Texas\GaSt\Texas-GaSt-Neg-02---Gonzaga-Round-4.docx,0,True,1,0,0,Parse complete. | Doc: Texas-GaSt-Neg-02---Gonzaga-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
423,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Texas\GaSt\Texas-GaSt-Neg-02---Gonzaga-Round-6.docx,0,True,1,0,0,Parse complete. | Doc: Texas-GaSt-Neg-02---Gonzaga-Round-6.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
424,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Texas\GaSt\Texas-GaSt-Neg-02---Gonzaga-Round-8.docx,0,True,1,0,0,Parse complete. | Doc: Texas-GaSt-Neg-02---Gonzaga-Round-8.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
425,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Trinity\CrKh\Trinity-CrKh-Aff-01-----Gonzaga-Round-2.docx,0,True,1,0,0,Parse complete. | Doc: Trinity-CrKh-Aff-01-----Gonzaga-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
426,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Trinity\CrKh\Trinity-CrKh-Aff-01-----Gonzaga-Round-3.docx,0,True,1,0,0,Parse complete. | Doc: Trinity-CrKh-Aff-01-----Gonzaga-Round-3.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
427,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Trinity\CrKh\Trinity-CrKh-Aff-01-----Gonzaga-Round-6.docx,0,True,1,0,0,Parse complete. | Doc: Trinity-CrKh-Aff-01-----Gonzaga-Round-6.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
428,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Trinity\CrKh\Trinity-CrKh-Aff-01-----Gonzaga-Round-7.docx,0,True,1,0,0,Parse complete. | Doc: Trinity-CrKh-Aff-01-----Gonzaga-Round-7.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
429,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Trinity\CrKh\Trinity-CrKh-Neg-01-----Gonzaga-Round-1.docx,0,True,1,0,0,Parse complete. | Doc: Trinity-CrKh-Neg-01-----Gonzaga-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
430,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Trinity\CrKh\Trinity-CrKh-Neg-01-----Gonzaga-Round-4.docx,0,True,1,0,0,Parse complete. | Doc: Trinity-CrKh-Neg-01-----Gonzaga-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
431,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Trinity\CrKh\Trinity-CrKh-Neg-01-----Gonzaga-Round-5.docx,0,True,1,0,0,Parse complete. | Doc: Trinity-CrKh-Neg-01-----Gonzaga-Round-5.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
432,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Trinity\CrKh\Trinity-CrKh-Neg-01-----Gonzaga-Round-8.docx,0,True,1,0,0,Parse complete. | Doc: Trinity-CrKh-Neg-01-----Gonzaga-Round-8.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
433,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Trinity\KiPa\Trinity-KiPa-Aff-3---Gonzaga-Round-1.docx,0,True,1,0,0,Parse complete. | Doc: Trinity-KiPa-Aff-3---Gonzaga-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
434,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Trinity\KiPa\Trinity-KiPa-Neg-3---Gonzaga-Round-3.docx,0,True,1,2,0,Parse complete. | Doc: Trinity-KiPa-Neg-3---Gonzaga-Round-3.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
435,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Trinity\KiPa\Trinity-KiPa-Neg-3---Gonzaga-Round-6.docx,0,True,1,2,0,Parse complete. | Doc: Trinity-KiPa-Neg-3---Gonzaga-Round-6.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
436,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UCBerkeley\BoUr\UCBerkeley-BoUr-Aff-3---Gonzaga-University-Jesuit-Debates-Round-2.docx,0,True,1,1,4,Parse complete. | Doc: UCBerkeley-BoUr-Aff-3---Gonzaga-University-Jesuit-Debates-Round-2.docx | Positions detected: 1 | Cards detected: 4 | Cards with highlighted/underlined read proxy: 4 | ,
437,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UCBerkeley\BoUr\UCBerkeley-BoUr-Aff-3---Gonzaga-University-Jesuit-Debates-Round-4.docx,0,True,1,2,0,Parse complete. | Doc: UCBerkeley-BoUr-Aff-3---Gonzaga-University-Jesuit-Debates-Round-4.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
